Unnamed: 0,text,original_label,label_auto,confidence
14051,"""Kalifornia"" is one of my all-time favourite movies, and it easily could be labeled as one of the best psychological thrillers of the 90`s. The film has a very stylish surface to it, but behind that are a lot of disturbing and honest depictions of homicidal maniacs and the terrifyng violence they inflict upon others. One of the film`s strongest aspects is it`s performances, Brad Pitt is startlingly great as a trailer-trash psycho named Early. Pitt potrays his frightening character almost flawlessly. Juliette Lewis is equally as good playing his naive girlfriend, her innocence is almost heart-breaking. ""Kalifornia"" has a very simple plot to it, that goes steadily and slowly forward for about an hour, but it suddenly plunges into a harrowing spree of murder, as Pitt unleashes his psychotic personality. There are alot of shocking scenes, and it all mounts to a power-house climax that will haunt you for days. ""Kalifonia"" is a film that should really be watched for it`s intense look at how monstrous a human being can be, and not only for it`s violence and gore.",1,positive,0.95
47612,"Having seen the hot Eliza Dushku in the pretty good Wrong Turn, I decided to pick this one up instead of Return of the Living Dead, of all movies. Haven't seen that one yet, but, considering it is one of the most highly acclaimed horror movies ever, safe to say I made the wrong choice. There is simply nothing to recommend this movie, and I am talking about the supposedly superior killer cut. It didn't even have the youthful sex appeal of mediocre to poor movies like I Know What You Did Last Summer or Valentine or Urban Legend. It simply made no sense, held no excitement, had very little interesting acting or compelling writing. The release date was apparently put off numerous times for about a year running, and the reason is obvious. The whole movie comes off as a bunch of meaningless scenes thrown together haphazardly, to meaningless effect. Get Wrong Turn instead, if you want to see Dushku. I would like to see a movie with her and the super-hot Elisabeth Harnois--but I don't think even that would have made this movie watchable. Casey Affleck, so promising in Good Will Hunting, is awful here--he seems to lack both intelligence and guts. That's enough on this one.",0,negative,0.95
17181,"I've always been a fan of Chuck Norris for what he's accomplished and his movies. For while I had been meaning to watch this film, but for whatever reason didn't have chance. Apparently I didn't miss much. This has to be one of Chuck's worst films. So this trucker, Billy Dawes (Augenstein) is given the chance to make his delivery, but on the way he is detoured and forced into a jerkwater town where a foolish local corrupt Judge Trimmings (Murdock) who runs the whole town, has him arrested and phony charges brought up on him. He denies the charges and makes a run for it. The local hick cops beat him and he disappears. But now his brother JD John Dawes (Norris) another trucker goes looking for him. He soon finds that the town is run buy the loser judge and that his brother is nowhere to be found. Not long after he begins to beat off just about everyone in town. In the meantime the female of the film calls on local truckers on a CB radio, and they all come rushing into town demolishing it. LOL with there big rigs. Eventually Norris finds his brother and beats off more thugs.<br /><br />This movie was pretty bad. It actually starts off OK and you feel great when Norris starts to smash some of these local corrupt cops, because there such losers. But there is virtually no story, the acting is bad, and the ending ..well it doesn't really have one. The Judge has his house rammed into by a big rig and you never know what happens. Does he live? Norris never even gets to trash him. In the meantime Norris takes on some thug cop at the end. Who cares? Norris also manages to take on everyone in town, gets his hand broken and shot in the side and goes on to keep fighting. Come on! This movie was apparently made to cash in on the CB craze of the time, why there was one is beyond me. They barley even use the CB's in the movie. Adding to this, the movie near the end seems to drag on and you wonder why it's not over yet. This movie is bad, but if you're bored and need something to watch it will pass the time. As far as Norris he went on to make much better films than this. 3 out of 10.",0,negative,0.85
6198,"First off, this is an excellent series, though we have sort of a James Bond effect. What I mean is that while the new Casino Royale takes place in 2006, it is chronologically the first adventure of 007, Dr. No (1962) being the second, while in Golden Eye, the first film with Pierce Brosnan, Judi Dench is referred to as the new replacement for the male ""M"" so how could she have been in place in the beginning before Bond became a double-0, aside from the fact that she is obviously 14 years older? This is more or less a ""poetic"" license to thrill. We need to turn our heads aside a bit if we wish to be entertained. No, the new Star Trek movie does not have any of the primitive electronics of the original series from nearly half a century ago. In the 1960's communicators were fantasy. (now we call them cell phones) and there were sliding levers instead of buttons. OMG, do you think 400 years from now, they would have perfected Rogaine for Jean-Luc Picard? So, please, let's give the producers some leeway.<br /><br />But to try and make things a bit consistent, let us just ponder about the Cylons creation just 60 years prior to the end of Battlestar Galactica. If that is the case, where did all the Cylons that populated the original earth come from? We know that the technology exists for spontaneous jumps through space. Well, what happened if one of the Cyclon ships at war with the Caprica fleet was fired upon or there was a sunspot or whatever and one ship, loaded with human-looking Cylons, wound up not only jumping through space, but through time, back a thousand or ten thousand years with a crippled ship near Earth One. They colonized it, found out they could repopulate it and eventually destroyed themselves, but not before they themselves sent out a ""ragtag"" fleet to search for the legendary Caprica, only to find a habitable but unpopulated planet, which they colonized to become the humans, who eventually invented the Cylons. Time paradox? Of course. Which came first, the chicken or the road? Who cares? It's fraking entertaining!",1,positive,0.85
16794,"Well I just paid a dollar for a DVD of this movie, and it wasn't even worth that. It seems to be from a poor print and is in the public domain, I am guessing.<br /><br />Neagle - despite her glory, awards, and reputation - is a homely British gal who can't sing or dance or act.<br /><br />Some of the fine old Hollywood character actors on display here must have thought they were doing a classic. Director Herbert Wilcox (Neagle's husband) always thought Anna was the most exciting and talented femme on the screen. He was mistaken. She was improbably popular in Britain before and after WWII. Her ""serious"" roles are even more ludicrous than her musical appearance here.<br /><br />Only a couple of the famous songs are included and neither one is well presented. Skip this one and find the one that stars Doris Day. At least you get some real comedy and professional style dancing!",0,negative,0.95
1550,"<br /><br />I saw The Glacier Fox in the theatre when I was nine years old - I bugged my parents to take me back three times. I began looking for it on video about five years ago, finally uncovering a copy on an online auction site, but I would love to see it either picked up by a new distributor and rereleased (I understand the original video run was small), or have the rights purchased by The Family Channel, Disney, etc. and shown regularly. It is a fascinating film that draws you into the story of the life struggle of a family of foxes in northern Japan, narrated by a wise old tree. The excellent soundtrack compliments the film well. It would be a good seller today, better than many of the weak offerings to children's movies today.",1,positive,0.95
22544,"I love this movie very much i watched it over and over. I don't see why anyone would think this movie wasn't good. Maybe you have seen better or whatever it is i personally love it. It is one of my favorite movies and I am not Hindi at all but i do love it. It might be a little like ""Pretty Woman"" but i haven't seen that and I don't think it's any better than this. I don't know why you are all trashing about it but maybe you have a good reason but I think i have said it enough but i absolutely love this movie, and to those who say it's not good at all well then I wonder why you watched it and what movies you consider good. As for everyone else that i watched it with they enjoyed it too so it surprises me that this many people don't like it. As for Rani Mukherjee ( i think thats how you spell her last name) she is very beautiful and my favorite actress ever!",1,positive,0.95
8623,"I thought this was an extremely bad movie. The whole time I was watching this movie I couldn't help but think over and over how bad it is, and how that was $3.69 down the drain. The plot was so jumpy. They did an excellent job at the beginning of explaining who dated who in high school, but they never really explained anything after that. Was it a supernatural thriller? Was it a regular thriller? Apparently you can decide for yourself, because they didn't see the need to explain. I understood basically what happened, I think. What I got confused about was all of it prior, what was the deal with the bloody noses, phone calls, etc.? Was this guy coming back? Was the wife channeling ""Carrie"" or something? Who knows? You certainly won't after watching this movie.",0,negative,0.95
39828,"I'm not sure who should be blamed for this debacle - in truth, the acting isn't too bad and the story isn't as terrible as some made-for-Disney movies have been. The story itself is shallow and undeveloped but that isn't surprising in a film of this type. The acting is more than a bit two-dimensional, but I give the actors credit for managing to do anything with the material that they had to work with.<br /><br />However, it's inexcusable, in my book, to base an entire storyline on the theory that they've created a 'perfect' pop star and then cast an actress who can't sing to save her life. If the girl can't sing, have someone who can record the music!<br /><br />This actress is a TERRIBLE singer - she was so flat she was usually singing in a totally different key!",0,neutral,0.7
32915,"Hahahaha!!!!!!Funny-that sums this movie up in one word.What the crap was this ""thing"",since It might kill me to use the word movie!?!?!I hope the director,writer,and producer didn't mean for this to turn out good,because it sure didn't!!!A scientist turning his son into a hammerhead shark,and the shark killing a bunch of people the scientist invited to the island!!!Oh my Gooooooodddd!!!!I hate this film so much that when I was watching it I laughed at all the serious parts,because they were so corny and unprofessional....and they couldn't have made the shark look more unrealistic,even though this ""thing"" had a bit larger budget than most low-budget movies.All I have to say is watch this movie expecting to laugh at all the bad acting,and stupid corny dialogue,because if you are expecting a good movie you'll be highly disappointed.",0,negative,0.95
10765,"Woody Allen has lost his ability to write dialogue or characters that are clearly distinguishable from each other. This is the case with ""Melinda and Melinda,"" where all the characters speak with Allen's generic pseudo-sophistication and have problems and points of view that are not relatable to anyone outside of a four block radius of where Allen lives. They also share the same curious condition of being able to afford multi-million dollar Manhattan apartments that appear to have been designed by professional decorators regardless of their financial situation or what they do for a living.<br /><br />The only character who exists outside of this dull mindset is Will Ferrel as the obligatory Woody Allen surrogate. Although he does not simply come off as merely doing a Woody Allen impression (like Kenneth Branagh in the god-awful ""Celebrity""), Ferrel lacks the charm or charisma that the real Woody had when he was playing the part himself in his best movies.<br /><br />The end result is another in a string of self indulgent bores from a once-great filmmaker who has been trading in on his former reputation for years.",0,negative,0.95
8369,"First of all, I would just like to say to everyone who has seen this movie, that the actor who played the ""Transvestite"" Is one of my friends, his name is Robert Dugdale, he's a terrific actor, although it doesn't say much about his filmography, he's been in several plays and musicals. He is currently residing in Terrace B.C. that is where I am from, he comes over to our house almost every saturday *laughs* Okay, now about the movie, I wouldn't recomend this to anyone who HASN'T seen it, for it is not a movie worth watching, the main reason I found it to be a bad movie is it never stays in place, it keeps bouncing back between time, so kinda hard to follow at some points, and second, its really boring *laughs* Although the acting is great, the movie just doesn't compare.",0,neutral,0.85
34006,"Keys to the VIP, an original series by the Canadian Comedy Network (comedynetwork.ca) scored big with this entertaining, yet inspirational gameshow. This show is hosted by four funny, good-looking guys who judge others on their 'game' (ability to pick up women). Each episode features two guys who go head-to-head in various pick-up games. There are three different sections and the winner scores a night as a VIP in an exclusive Toronto night-club.<br /><br />Being a guy, I naturally find this show hilarious. We all know that it's hard to confront women and watching these guys do it naturally sparks the curiosity of men. The guys who compete on this show might even give you a few pointers -- if you pay attention.",1,positive,0.95
41071,"**Warning - this review may contain spoilers ** <br /><br />The idea behind the character of Danny (Jet Li) is a good one - young boy is taken by hoodlum and raised to behave like a vicious pitbull, controlled mainly by whether his collar is on or off his neck.<br /><br />However, the writer did not know how to deliver this idea within the constraints of believability.<br /><br />He has Danny meeting a blind pianist, Sam (Morgan Freeman), who has to be the most trusting fool a man ever was - along with his nit-wit, endlessly babbling, rather unattractive step-daughter, Victoria (Kerry Condon). I was stunned, by the way, when I learned Victoria was supposed to be 18 - she looked 25 or 30 to me.<br /><br />Amazingly there is no romance between Danny and Victoria.<br /><br />When Danny turns up again, wounded, what does Sam do but take him straight home. Danny is out for 2 days, but do these nit-wits take him to a hospital? Nooooo. I don't know if they even called in a doctor.<br /><br />Now Danny is obviously not a mentally stable person, this is apparent from the get-go, yet Sam takes him into his home, where both he and his step-daughter could have been seriously harmed or even killed by this rather strange, young man.<br /><br />Why Morgan Freeman took this insipid role in this asinine film I can't even begin to guess. Surely Mr. Freeman is not that desperate for a paycheck.<br /><br />Then we have Bob Hoskins as Bart, the gangster who ""owns"" Danny - now you talk about a son of a gun that's hard to kill. The car Bart is in gets riddled with bullets that would have rivaled Bonnie and Clyde's demise. We think he's dead, but no.<br /><br />Then we have another car accident - and yet again, ol' Bart escapes unscathed.<br /><br />In addition to that, we also have Danny fighting half a dozen tough guys at a time, plus a scene where Danny has decided he doesn't want to fight any more. I don't care how much a person doesn't want to fight, when it is down to the wire of you fight or you die, I think anyone would fight.<br /><br />As I said in the subject heading - this film is about 40 miles outside the boundary of reality as we have come to know it. It's not just a case of suspending belief - it's completely beyond that.<br /><br />Furthermore I never did understand why Danny's mother who turns out to be a nice lady, rather than the prostitute Bart claimed she is, became mixed up with Bart and his gang and got shot. Maybe that was my fault, I got distracted right about the time that scene came on--but it seemed highly unlikely she and Bart would have ever crossed paths.<br /><br />4 stars out of 10 - and that's being generous.",0,negative,0.85
33997,"The preposterous premise of this flick has to do with Argentina reclaiming the Falkland Islands, having failed through force in 1982, by impregnating the European women inhabitants with Argentinean sperm thereby diluting the ethnic purity until it favored Argentina. Yeah, right. The reconnaissance is done by our hero/villan and cad, Fabian, who hauls his fish-eye camcorder from pillar to post secretly filming his encounters with the Falklanders including his courting and eventual conquest of one woman, Camilla. An unfortunate indie and fraudulent documentary, this flick favors us with lots of boring tourism shot from the hip....yada, yada, yada. The film has no plot potential and only begins to become interesting as Fabian and Camilla wend their way through the usual moments of awkwardness and uncertainty as they get from the handshake to the bed. ""F*ckland"" is only for those cinema purists who can appreciate the bleak, no frills, jigglecam austerity of Dogme indies.",0,negative,0.85
20291,"Rated TV-14 for Sexual Content and Language.<br /><br />I remembered hearing about this show back in 1998 when it used to play on the channel Teletoon.I didn't watch it then but now, it plays on the channel, Razer.I have seen about four episodes of this show and I must say, it is fairly intelligent and funny.<br /><br />The show stars Jason Alexander of Seinfeld fame and also Tim Curry of Rocky Horror Picture Show and It fame.The show is about a duck who is a police officer.He basically does his job as a policeman, while coping with personal problems.This show is fairly funny at times and fans of animated-comedy will like this.",1,positive,0.85
36151,"I cannot believe the number of people referring to the lead characters as 'boy cows'!! there is no such thing people!!!! There are cows and bulls and all males in the bovine species are bulls and do not have udders!!!! There was even an actual bull but it was like it was another type of animal completely! my god this is like drawing human ears on a cat, boobs on superman, or mickey mouse with blond shirley temple curls - even in animation it just doesn't work! giving human qualities to the animals is nothing new & to be expected, but changing their actual bodies into basically a transsexual figure is bizarre for a family cartoon - how many people- editors, writers, producers, animators saw this and didn't know any better or didn't say anything- it is completely astounding! i'm no snob & I luv animation- simpsons, beavis & butthead, south park, even ice age & all the other new ones out there - over the hedge was great- but this is nuts - totally nuts- i could not accept that that many people are that ignorant & i kept hoping for a reason for the udders in the film - an explanation - none came - and at the end when they hold up this little newborn calf & half its belly is udder & they pronounce 'its a boy' i nearly choked!!!! please, writer/creator let us in on the joke!",0,negative,0.95
